session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
8574,471,1,3,-0.5341580059074751,2,-0.5101849179658976,0,2,0,0
8575,581,1,7,0.6076390594599613,1,0.32108190834413636,2,0,1,1
8576,503,1,3,-0.31334417276460214,0,-0.2635534397368596,1,0,0,0
8577,302,1,4,-0.6880913836896159,2,0.5512271715417676,1,4,1,1
8578,64,1,8,0.3895116776861118,1,0.5209026927539215,1,2,0,1
8579,586,1,10,-0.7231972299426883,1,-0.865521170929876,2,4,0,1
8580,534,2,3,-0.8897721042520723,0,0.41773854953467043,0,2,0,0
8581,376,1,1,0.2324648502579845,2,-0.10794483077192156,1,2,0,0
8582,176,1,5,-0.6630176342006833,2,-0.09755028761836551,1,0,0,1
8583,625,2,2,-0.6364577293976753,0,0.7423692775284227,1,0,0,0
8584,446,2,6,1.1581902805957123,0,0.10918431113223458,3,1,0,1
8585,611,0,4,-0.8597255247834461,1,-0.3130347352881713,2,1,0,0
8586,872,1,3,0.46438467558998064,0,0.6348895428904276,2,1,0,0
8587,71,1,3,-0.5114167813687316,0,0.34297428457126444,2,2,0,0
8588,360,1,2,1.2653491855373638,1,2.4468723271326165,1,0,0,1
8589,458,1,2,-0.4175124445433316,0,0.6357783892170077,0,2,0,1
8590,790,0,4,-0.4728982499661698,2,-0.188873245684907,2,0,0,0
8591,172,1,2,-0.4363786689494717,2,-0.8327581454701358,1,0,0,0
8592,887,2,6,0.8414546481102837,2,-0.9891883287860225,1,1,0,0
8593,527,1,9,-0.9971172008032292,0,-0.36633814664984515,2,0,0,1
8594,480,1,1,0.2333035081972677,0,0.03916649934725877,1,0,0,1
8595,460,2,8,-0.7742229536379621,1,-1.3401429751580682,4,4,0,1
8596,412,2,5,1.1668054060322401,1,0.6661594510497597,3,0,0,1
8597,709,0,4,-0.5283199431069888,0,-1.3416166903548576,0,0,0,0
8598,286,2,4,-0.5868564858384787,0,-1.0798958382850286,0,0,0,0
8599,569,1,3,0.2604083194388318,1,0.5143997174566245,2,0,0,0
8600,423,1,1,0.29578818282859687,0,0.36864951403911483,0,0,0,0
8601,347,2,1,0.01362993308924029,0,-0.4379325647588654,1,0,0,0
8602,1017,1,2,-0.6008341648753234,0,0.18326329350170945,1,0,1,0
8603,583,1,1,-0.04924473130612927,1,0.6545114033348323,2,2,0,0
8604,622,1,8,-0.9511163717509088,1,-0.16233727239853285,1,0,0,1
8605,727,1,5,2.15028939121768,0,1.605684094950044,0,1,0,1
8606,215,1,3,-0.39478417916509634,1,0.4276150710584275,1,2,0,0
8607,850,2,8,-0.6385671733913687,0,0.4385681264297063,1,0,0,1
8608,64,1,5,0.9975190681110991,2,-1.16182890730122,1,1,0,0
8609,346,1,5,-0.6093519901637279,0,1.8859474521109294,3,0,1,1
8610,408,2,6,4.961102676820821,0,1.1144638041510306,5,2,0,1
8611,616,1,6,0.18530025057857477,1,-0.33068471660818516,2,0,0,0
8612,543,2,4,0.058671266276470305,0,-1.674164670917374,1,0,0,0
8613,466,1,4,-0.8403437563201513,0,-1.2342543616664237,1,0,0,0
8614,497,0,5,-0.050523875751238685,0,1.1314580291924845,1,0,0,0
8615,304,1,2,-0.836416776821327,1,-0.4495366056976834,3,1,0,1
8616,200,1,5,0.5489363319814525,2,1.4159205090705167,2,0,0,0
8617,645,2,5,-0.8563512513343509,1,-0.9301102189144288,2,2,0,0
8618,638,2,1,-0.5558041817158382,1,1.852866362842014,1,0,0,1
8619,816,1,1,-0.3491340113669904,1,-0.13645366207923257,0,0,0,0
8620,341,0,3,0.6558351194472952,2,1.0993929908106916,1,3,0,0
8621,638,1,4,0.010993281786868979,0,-1.4683770863922172,0,0,0,1
8622,443,0,5,0.3938821888523738,0,-0.5068593534450323,1,0,0,0
8623,738,1,7,-0.7234050559109555,0,0.18343744714820637,2,1,1,1
8624,704,1,7,-0.732393124763433,0,0.7014546960154743,1,0,0,1
8625,542,1,2,-0.5206421357493334,0,-0.6696329122227901,1,0,0,1
8626,432,1,8,-0.9886837882045361,0,0.12892093517674305,1,0,0,1
8627,692,1,4,0.7985919688338173,2,0.19171534716023916,1,0,0,1
8628,629,1,2,-0.5379839683495482,1,-0.5618895733685502,1,1,0,0
8629,363,1,3,-0.9367247977098355,0,1.2429301084880224,0,0,0,0
8630,234,1,6,1.0847008952192998,0,-1.8139965696892975,1,0,0,0
8631,442,1,5,2.4874664706249496,1,0.4352330550460649,2,0,0,0
8632,803,2,4,0.050019649186245685,1,1.058658877796018,1,0,0,0
8633,729,1,4,-0.5593583163996944,1,-0.7544947150420663,2,2,0,0
8634,277,2,3,-0.46471794032962105,0,0.16947440936697553,2,0,0,0
8635,266,0,4,-0.7068836663564554,1,2.0466226763702258,5,0,0,1
8636,754,1,2,0.2556449657967291,2,-0.5962846073511895,1,0,1,0
8637,272,0,8,-0.5601739833720163,0,0.8183287894385591,1,2,1,1
8638,601,1,2,-0.9742762007096601,1,-1.1061582142356288,4,0,0,1
8639,376,1,1,-0.959794388902914,0,-0.6244968070594632,1,0,0,0
8640,823,1,9,-0.037703376698103655,0,-0.9572294347810523,1,2,0,1
8641,345,1,4,-0.6589709214508632,1,-1.203721155741168,3,0,0,1
8642,728,2,4,-0.8200745490853865,1,-0.5323663639027572,3,2,0,1
8643,536,1,6,-0.190352301260068,0,2.416192430079676,1,0,0,1
8644,550,1,1,-0.6759526361477672,2,2.4457203546795516,2,0,1,1
8645,105,2,4,-0.9303986922624528,0,0.0847308274068917,2,2,0,1
8646,64,1,5,-0.789033718855337,1,0.07571674462733284,1,1,0,0
8647,455,1,2,0.5225041404844787,0,-0.3192301125485319,2,1,0,0
8648,549,1,3,0.9354034578167724,2,0.6383160699198466,1,0,0,0
8649,274,2,1,1.0841611030984184,0,0.5645869537955757,2,1,0,0
8650,282,2,2,-0.22942744799101253,0,-1.283312174747385,3,0,0,1
8651,612,1,4,2.0585904823208776,2,-0.11654095162534198,3,1,0,1
8652,612,1,6,-0.8405688654838478,1,-0.966995409581909,2,2,0,0
8653,472,1,6,0.14582868171950905,2,-1.3401010363118293,0,2,0,0
8654,656,1,4,0.2312329541274422,0,0.41188622579216083,2,0,0,0
8655,265,2,3,-0.9522777493571625,1,-0.025734794703811466,0,0,0,1
8656,428,1,7,-0.6702829111691018,1,-1.3810871127983968,2,0,0,1
8657,829,1,7,2.019875835876087,2,-0.9170213624001012,1,0,0,1
8658,513,2,6,0.4395306889993926,0,0.5504265373318621,0,2,0,0
8659,525,2,4,-0.9506559681691805,0,1.508914236504924,2,0,0,0
8660,961,1,4,-0.21630960257077392,1,-0.9200211700731828,1,0,0,1
8661,220,1,6,0.05590071164914353,0,-0.18839857908317587,2,4,0,1
8662,659,1,1,2.6689175942536933,1,-0.8893524878277549,3,2,0,1
8663,832,1,2,0.27398204686842004,2,0.2913019354315075,1,0,0,0
8664,435,1,4,0.02744869935448085,2,-0.8556294858835108,1,2,0,0
8665,671,1,3,1.4247199087768017,0,1.023998112357143,1,2,0,1
8666,303,2,4,0.0921872272137098,1,0.2915064752781333,2,1,1,0
8667,362,0,5,1.7281450838417909,1,1.2686138998540137,1,2,1,0
8668,576,1,2,-0.31746207202950555,0,-1.0355264341342745,2,0,0,0
8669,659,1,6,0.28165396997081865,1,-1.1527564569063449,3,0,0,1
8670,724,2,4,0.008212197544497112,2,-1.400877100299228,3,0,0,1
8671,813,2,5,-0.18998648211713562,0,0.12534293107857253,2,0,0,0
8672,486,2,3,-0.609468464066641,1,0.8212326500415844,3,1,0,1
8673,738,1,2,1.3732402671023534,0,0.9120067006172798,0,0,0,0
8674,431,1,1,-0.6877131826127467,2,0.09909193891755909,2,0,0,0
8675,680,2,1,-0.8312700429402973,0,-1.0987036653061697,1,1,0,0
8676,541,1,6,0.25837787357496,1,0.7141592012480427,4,2,0,1
8677,589,1,3,-0.20347342637550064,1,-1.7668461612565063,0,0,1,0
8678,584,1,2,-0.6976740918116159,1,-1.5229142466773589,1,0,0,0
8679,179,2,8,1.069628139819871,0,-0.9726499128147384,0,0,0,1
8680,275,1,4,-0.6649401372097321,1,0.4820042469282498,1,2,0,0
8681,520,2,2,-0.9408304180254327,1,0.5034614703485737,3,2,0,1
8682,162,1,1,-0.9921129492280447,0,-0.7249615580173261,1,0,0,1
8683,666,2,6,1.5979828698547025,1,1.3463316685545232,1,1,1,0
8684,674,1,4,-0.48461061473762046,0,0.47304079630677653,1,2,0,1
8685,565,1,7,-0.7636117268885628,1,0.8848322821622889,4,0,1,1
8686,275,2,2,-0.15630575607351713,1,-0.14633894492746072,0,1,0,0
8687,776,2,1,-0.32722153433382,0,-0.08899359482683054,3,0,1,1
8688,907,2,2,7.898826244324807,0,-0.812901289451723,3,0,0,1
8689,529,1,3,1.2233965130352018,0,-0.46503220478574037,2,2,0,0
8690,602,1,5,-0.6862384366113372,1,0.6187720471553128,1,0,0,0
8691,540,1,3,0.20894533279613212,0,-1.0548178887379087,1,0,0,0
8692,606,1,3,-0.5098211663862967,1,1.232708455596688,0,0,0,1
8693,476,2,2,-0.5468739209488441,0,0.8755665463902949,1,2,1,1
8694,493,1,9,-0.5425926714207374,0,-1.1094225196161327,3,4,0,1
8695,681,1,7,0.029142361922403926,0,0.1831301406901446,2,3,0,1
8696,969,1,9,-0.22251436624926485,0,2.0814132053284564,2,0,1,1
8697,219,1,3,0.4228734103834695,2,-1.1715953464456375,4,0,0,1
8698,479,2,6,-0.8389886229412178,1,0.1701469536514209,2,2,0,0
8699,263,1,3,-0.44426704200343675,1,0.8237971554686027,2,1,0,0
8700,818,1,3,0.9941936981273547,0,-0.5548021468672928,1,1,0,0
8701,382,2,2,-1.0046400035170961,0,-1.3278736485136626,1,0,0,0
8702,211,1,4,-0.014356176129609181,0,1.6861267139497476,3,0,0,1
8703,627,1,2,0.559010787192177,2,0.7412342656200389,1,0,0,0
8704,848,1,4,-0.5153167717858651,1,-0.6494151612949289,1,0,0,0
8705,632,1,3,1.179748024551223,0,-0.7340399564178932,1,0,0,0
8706,540,1,3,0.34551196426499814,0,0.4551495725170009,2,1,1,0
8707,581,1,2,-0.06041999466228409,1,-1.5306642578978862,0,0,0,0
8708,782,1,6,-0.7830376867594824,2,0.10489725850415886,1,0,0,1
8709,325,1,5,0.12006304787745882,1,-1.4549947057335777,1,4,0,1
8710,477,1,3,0.8171605740780565,0,-1.202389055221986,1,0,0,0
8711,409,1,6,0.3234995998051612,0,0.3471690333337869,1,0,0,0
8712,266,2,4,-0.13791928502408551,1,1.1153636262531441,1,2,0,0
8713,434,1,4,0.2673420828974208,0,1.406317206882008,3,0,0,1
8714,721,2,2,2.8239381257348257,1,1.1828021873087153,0,0,1,1
8715,613,1,3,-0.9968148167689891,1,-0.5215921123283079,1,4,0,0
8716,628,1,5,0.10120020256780594,2,-0.8771005053342911,1,0,0,0
8717,529,1,3,0.5940489196070114,0,-0.9561811373871636,1,0,0,0
8718,604,0,2,0.028117614247073423,0,-0.4998936589303849,2,0,0,0
8719,339,1,4,-0.68345812328362,0,0.7249915598973082,2,0,0,0
8720,438,1,2,0.7519366037789965,2,-0.9669420746840306,2,3,0,0
8721,538,0,6,1.4792100030857929,0,1.5575045182268592,2,0,0,1
8722,555,2,3,0.16224096735084284,1,2.6675847232465597,1,0,1,1
8723,564,1,4,-0.2801966019529239,0,1.8455964813088115,1,0,0,1
8724,472,0,1,-0.5438557487446519,2,1.071064460945203,0,1,0,0
8725,424,2,5,-0.6004569238844897,2,-0.07862628624781375,0,0,0,0
8726,1131,1,4,0.2986454863356804,0,0.22413304558099695,3,4,0,1
8727,681,1,4,-0.05764029446436857,0,-0.362193257266022,0,1,0,0
8728,582,1,4,-0.8343372742864402,1,1.4502647919829377,3,1,0,1
8729,453,1,4,-0.8531657982255475,2,0.9696830158618145,1,0,0,0
8730,409,2,2,-0.9328500201817326,1,-1.077626996095507,2,0,0,0
8731,473,1,4,0.16226406448262945,0,-1.6423313560437636,3,2,0,1
8732,558,1,4,-0.6240058802119102,1,1.2616927490488001,1,0,0,0
8733,123,2,7,-0.9870639810005664,0,-0.11659861666792114,2,4,0,1
8734,186,1,3,-0.588797648441284,1,0.02342651497191483,2,0,0,0
8735,372,0,3,0.8071136215773177,0,0.12646175500575374,1,2,1,0
8736,541,0,7,-0.7184308555536352,2,0.5661342670147723,0,0,0,1
8737,452,2,6,0.013181345486674746,2,-0.657098253923983,1,2,0,0
8738,795,2,3,-0.4187348145341132,0,1.0892282716782522,1,1,0,0
8739,203,1,2,-0.19820431966464924,0,0.9147893193490765,3,0,0,1
8740,349,1,4,-0.08660869547854524,1,-1.2254461338685556,1,0,0,0
8741,804,1,2,-0.3908755580835114,0,-0.349000792305038,2,2,0,0
8742,526,1,4,-0.9472482572257444,1,-1.080799278894668,0,0,0,0
8743,676,1,4,-0.15490920029829724,1,0.8292463585912219,2,1,0,0
8744,910,1,8,-0.49249669829137344,0,0.5498176538145871,0,1,0,1
8745,361,0,8,-0.7810598597391095,1,0.7671502809203861,1,1,0,1
8746,480,2,5,1.2991569022516127,0,1.8168201995753381,1,0,0,1
8747,445,1,4,0.34695790098586876,2,-0.915478314477685,2,0,0,0
8748,109,1,5,-0.6679832026141624,0,-0.5387807044798972,2,0,0,0
8749,437,1,1,-0.22036946018248257,0,-0.04433348520357115,2,2,0,0
8750,676,2,4,2.348422150883673,2,2.4369192912295516,2,0,1,1
8751,608,1,8,-0.721401992542822,0,1.4193150938000196,2,1,0,1
8752,623,1,2,1.9871970503950998,2,0.9431264256277233,0,0,1,1
8753,424,1,6,0.1617802855055358,0,-0.03888810985623591,1,3,1,0
8754,368,1,4,-0.21621476525811759,0,-1.8268266639663722,1,2,0,0
8755,753,0,3,3.1488020523577944,0,0.9390618906034937,2,0,0,0
8756,400,1,10,-0.5948972469100825,2,-1.131594775359354,0,0,0,1
8757,558,1,1,-0.6762419872584333,0,-0.5875187369336291,0,0,1,0
8758,532,2,3,-0.5858748473284519,1,-0.3056450949956548,1,2,0,0
8759,792,2,6,0.40561652202701237,0,0.35951958655202276,1,1,1,1
8760,694,2,4,-0.5898508632445896,2,1.3749821145888674,0,3,0,0
8761,240,1,4,-0.8975762376936323,0,-1.0917697971055746,0,4,0,1
8762,262,1,3,0.04350077375296851,0,-1.2358880603910019,2,3,0,0
8763,615,1,4,-0.7512588299368862,1,-0.34980101318718043,0,2,0,0
8764,487,1,7,-1.0036205231385598,1,0.7367199433971838,2,0,0,1
8765,408,1,5,-0.7819778243546972,0,0.9875492226866619,1,0,0,0
8766,703,1,5,0.7314180981412675,0,2.081300880236871,3,0,0,1
8767,537,1,8,1.8578340198301675,2,-1.3736121798020982,1,2,0,1
8768,510,2,3,0.09523808359320059,0,0.4543744140101119,4,0,0,1
8769,655,1,2,-0.6297373479194784,0,-0.5970882298818148,2,0,0,0
8770,424,2,5,-0.4244795825865906,0,0.21306770134198072,3,0,0,1
8771,813,1,2,-0.7878141872964216,0,0.2962620903468185,2,2,0,1
8772,342,1,7,1.155243579249573,2,-1.4001404230227785,1,2,0,1
8773,631,1,3,0.10621501778154284,1,-0.097295561701414,1,0,0,0
8774,786,2,5,-0.9181672337211869,0,-0.14928832145029922,0,0,0,0
8775,224,1,3,-0.5428716887391608,1,-0.5157275542749263,1,0,0,0
8776,431,2,3,-0.22242910843351074,1,0.21365260335303995,1,4,0,0
8777,728,1,7,0.6155867449207378,0,0.35907326005199336,1,0,0,1
8778,731,2,6,1.5674574943043846,0,-0.2623809818115484,1,0,1,0
8779,465,1,6,-0.8630917260082169,1,0.14099198061220627,2,2,0,0
8780,353,2,6,0.8219976239844684,2,-0.8389842245085769,3,0,1,1
8781,691,1,2,-0.9386534833638073,0,-0.31233293805983975,2,2,1,0
8782,736,2,3,-0.7280808560756871,0,-0.6240367369224489,2,0,0,0
8783,267,1,2,-0.9862645130428278,2,1.4066137800422527,1,0,0,0
8784,259,1,1,-0.9407801063182994,0,-0.6429704587805101,2,0,0,0
8785,545,2,4,-0.9743430659553999,0,-0.6804419157107988,2,2,1,0
8786,625,1,6,-0.8473333987517143,1,-0.6665690704329268,1,0,0,0
8787,440,1,3,1.1196192408918255,1,-0.9900597788053945,2,1,0,0
8788,635,2,6,-0.6683264584718017,2,0.3611450033103252,3,0,0,1
8789,357,1,1,-0.34332015331328514,0,-1.097700714499261,4,2,0,1
8790,77,1,2,-0.32874825260645524,0,0.28950581004686926,3,0,0,1
8791,415,1,6,4.435928388888979,0,0.16937220385378482,1,0,0,0
8792,512,2,2,-0.5464973854397657,0,0.09353650665911445,2,3,0,0
8793,444,1,4,-0.6945805377692403,2,2.3030846554231563,1,1,0,1
8794,268,1,4,2.352055306824807,2,-0.18842196847895284,2,0,0,0
8795,136,2,6,-0.0947460703942406,0,-1.448110728554396,1,2,0,1
8796,397,2,4,-0.6602637433742367,0,-0.8055857270505757,1,0,0,0
8797,679,2,5,-0.6631162437458997,0,-0.18887617243504845,4,4,0,1
8798,751,2,4,-0.9159986286342492,1,1.0795559151758911,2,1,1,0
8799,737,1,4,-0.18006772045764416,1,0.6867722463937791,1,1,0,0
8800,336,1,5,0.3003381888747388,0,0.46852246238568046,1,2,0,0
8801,269,1,6,-0.3530508112662379,1,-0.4012763529579593,1,0,0,1
8802,599,2,3,1.186947298050389,2,-0.19736950398226863,1,0,0,0
8803,627,0,4,-0.33497895796934635,1,0.3304370856025024,0,0,0,0
8804,580,2,4,-0.5754022993312767,0,2.0120210423395783,4,0,1,1
8805,97,1,5,-0.7142037157609793,1,-0.9060514844428038,1,2,0,0
8806,326,1,5,-0.7243205073829682,2,-0.08495729319705246,2,2,0,0
8807,494,1,1,-0.6208121131376465,1,-1.011942470654145,1,0,0,0
8808,597,1,2,3.899764840357738,0,-0.45366760376183846,2,2,0,1
8809,653,2,2,-0.5526364486549867,0,-0.2563459617764445,2,0,0,0
8810,528,1,7,-0.2515592860851149,0,0.20600794414067067,3,0,0,1
8811,566,1,1,-0.681240730057943,0,-0.8121732307600064,1,0,0,0
8812,516,2,4,-0.8502732412624291,2,1.1806536638661997,4,2,0,1
8813,637,1,4,0.0478603746878831,1,1.2756217629927538,2,1,1,0
8814,562,1,6,-0.20645852141880444,0,0.8363642551917836,1,0,0,1
8815,513,1,9,-0.9364272461014512,1,-0.98239599999075,1,0,0,1
8816,446,2,3,1.1725283350412712,0,1.5204278113026635,1,0,0,1
8817,516,2,3,-0.2870671907918451,0,0.8719051257465791,1,0,0,0
8818,596,1,2,-0.5924352138753726,1,-0.5589859751997319,1,2,0,0
8819,553,1,3,0.5291769885549076,0,-1.465696661322624,1,0,0,0
8820,576,1,1,-0.8869470562207831,0,-0.6217394162556031,2,0,1,1
8821,768,1,6,-0.354856925314706,0,-0.9835062742652337,1,2,0,0
8822,553,1,3,-0.19848250176647667,1,-1.0232579980739875,2,1,0,0
8823,370,1,5,0.5098441854901188,1,-1.176566058893121,1,0,0,0
8824,676,1,3,-0.5375383597426169,0,-0.024216742868403456,3,0,0,1
8825,226,2,4,0.9559005201622657,0,-1.5123146498551043,0,2,0,0
8826,283,1,3,0.20882230568178578,1,-0.4229097014545437,2,0,0,0
8827,567,1,4,0.49169109891018187,0,1.3053630256673412,2,2,0,1
8828,603,1,4,2.5278109509082034,0,0.06455061666931848,1,0,0,0
8829,250,1,5,0.8867065307151847,0,-0.7113890461619468,0,0,0,0
8830,423,1,6,-0.5747329383793642,0,0.2955240698499811,2,2,0,0
8831,378,1,5,0.04779610697604447,0,-0.05210237351593428,1,1,0,0
8832,402,2,1,1.0564133083044236,1,1.360095874686781,2,2,0,0
8833,688,2,4,-0.25044255500860213,1,-0.06583649986582774,2,3,0,0
8834,641,2,6,0.15997828356904747,1,0.4650327243339051,0,4,0,1
8835,496,1,4,-0.8155755549662065,1,0.14017773619535437,1,1,0,0
8836,390,2,4,0.7134072154300936,0,-1.8151863940100263,2,2,0,0
8837,230,1,7,0.43293278994731627,0,0.16009942808944302,1,0,0,1
8838,784,0,3,1.2269503326129256,1,0.26288915249798944,1,3,0,0
8839,618,1,2,0.2516840320158982,0,1.291684075312296,2,0,1,0
8840,358,1,3,1.122692462370933,0,-0.6443153118596268,2,0,1,1
8841,643,1,3,-0.8278441886986769,1,-0.1462772984952438,2,0,0,0
8842,485,0,5,0.7009588189904813,0,-1.1880018605996894,1,1,1,0
8843,442,0,8,2.10128077762158,1,0.9685188778629078,1,1,0,1
8844,587,2,3,0.7111636236642482,0,1.7864194766613544,1,0,0,1
8845,351,1,3,-0.036439668778311035,0,1.341511770192276,0,1,0,0
8846,431,1,3,1.6472125199655345,2,0.16899562952739472,0,1,0,0
8847,524,0,5,-0.9069147421102235,2,-1.2791316636325758,3,0,1,1
8848,400,1,4,-0.990564520615139,2,1.6663500936778861,0,0,0,1
8849,633,2,4,2.411173982055334,1,0.6377646374684406,2,0,0,0
8850,873,1,5,0.1606369190143035,0,-0.9260201312366897,1,1,0,0
8851,349,1,6,-0.8845659665624107,0,-0.9274461123756149,2,2,0,0
8852,166,2,4,-0.5852293310761637,0,-0.41169705506303733,2,0,1,0
8853,99,1,2,0.3972563345082273,0,1.1046306717817305,2,0,0,1
8854,469,2,1,0.4036962103103322,0,-0.802136933311946,0,1,0,0
8855,367,1,4,-0.8183605612487218,0,0.41294792803354413,0,3,0,0
8856,541,2,1,-0.3618537907120656,0,0.6628502024511193,2,0,0,0
8857,526,1,4,0.666951314129118,2,-1.1721341558307319,3,4,0,1
8858,179,2,3,2.455442364229228,1,-1.5504283468517768,1,2,0,0
8859,137,1,7,-0.01685635501902404,0,-0.9929899753406455,1,1,0,1
8860,559,1,5,0.0259843924301304,0,-0.5368151858944861,3,1,0,1
8861,527,1,3,-0.36338515815760375,0,-1.0601624513753762,2,0,0,0
8862,414,0,2,-0.22014702418987842,2,-1.5230677417142076,1,2,0,0
8863,168,1,4,-0.9019072112018032,0,0.6843936254959443,2,0,0,1
8864,594,1,1,-0.5703642507478668,0,0.15128570680540893,1,0,1,0
8865,754,2,7,-0.28792673170452754,1,1.1338440405578663,1,0,0,1
8866,555,1,2,-0.6808114109767784,0,1.468072045991999,2,1,0,0
8867,330,1,3,-0.5542224772311451,0,-0.33405838260715426,1,0,0,0
8868,508,1,8,2.600011506857337,0,-0.7305319981903297,0,1,0,1
8869,226,2,5,-1.0025584111121506,1,-0.8879694728872506,4,0,0,1
8870,711,1,2,-0.6412460220840449,0,0.184600729868345,1,0,0,0
8871,516,1,4,-0.11591958108030623,2,0.7007000780214041,2,2,0,0
8872,146,2,5,-0.6752047455440123,0,0.8925554317944723,5,4,0,1
8873,439,2,5,0.13986246428292406,0,-0.9949494522848175,0,1,0,0
8874,592,1,4,-0.6461469105609542,0,-1.7170094699649867,1,3,0,1
8875,433,2,4,0.026193402315038843,0,1.5396622956865875,0,0,0,1
8876,444,2,6,0.9207410238168067,0,0.06649183508561261,2,0,0,0
8877,255,1,5,0.08533109347322167,1,1.8659488460715545,0,1,0,1
8878,613,2,4,-0.9558174321802685,0,-1.701424467269904,3,0,0,1
8879,370,1,3,0.605019243963658,1,0.18329229206098024,3,3,0,1
8880,68,1,4,-0.7645004317701648,1,0.806265882012151,2,0,1,0
8881,425,1,6,0.01663513379459692,0,1.2761889544425478,0,2,0,0
8882,696,1,7,0.05044895877047357,2,-0.0894346322944715,1,0,0,1
8883,422,1,4,0.6482592119933663,2,0.8811960990679616,4,2,0,1
8884,847,2,5,-0.29095790981507014,2,-0.7355929542759267,1,0,0,0
8885,585,1,4,-0.5282600961498105,1,-0.9999880059494939,4,0,0,1
8886,567,1,7,-0.26552265409277875,2,1.0763677255558923,2,0,0,1
8887,474,1,3,-0.20525708903425424,1,0.19758763938778062,2,1,0,0
8888,486,2,6,0.7449640145476241,0,-1.1957511112440593,3,0,0,1
8889,447,1,5,-0.7744395943890531,1,2.5505009890239276,4,0,0,1
8890,439,1,4,0.9004158560961747,1,-1.646656479549082,1,0,0,0
8891,606,1,3,-0.544839596735793,0,1.4805474077374674,0,0,0,0
8892,312,2,5,0.3774495808562454,2,1.2598530737713582,0,2,0,0
8893,284,1,4,-0.5918339744813302,0,1.4383139506778009,2,1,0,0
8894,275,2,2,0.24726039042366715,1,-0.5643347674301792,1,0,0,0
8895,909,1,8,0.624909640136477,0,-0.8843006316086957,1,0,0,1
8896,606,1,4,-0.17731700394194724,0,-0.04497535924620998,0,1,0,0
8897,560,1,6,-0.024964658080041932,2,-0.1703308882425955,0,1,0,0
8898,288,2,4,0.2433382492013504,1,-0.8615033098194921,1,2,1,0
8899,624,1,3,0.1781846086924101,2,-0.035490796418285446,1,0,0,0
8900,476,1,2,0.31415287801008673,0,-1.1489049305848724,0,0,0,1
8901,542,1,2,0.9194732678729143,1,-1.466224053396947,0,2,1,0
8902,304,1,3,-0.7544831673566019,1,-0.16875724687262242,0,0,0,1
8903,532,1,7,-0.7620035698970666,0,-1.2474256993524142,2,0,0,1
8904,415,2,5,2.582013531514642,0,-0.5464424221579567,2,1,0,1
8905,346,1,3,0.9306667401683809,2,-0.2261993020126748,2,0,0,0
8906,646,1,2,-0.09679207062534659,0,-0.2119811015503181,2,0,0,0
8907,192,1,5,-0.9995108143589567,2,-0.8872362969383865,2,0,0,0
8908,612,1,8,0.9544586469282285,1,-1.167428884041612,1,2,0,1
8909,636,1,4,0.4086344679151896,1,0.5194837574638773,2,0,1,0
8910,324,1,5,2.1778071415360705,0,1.0721523000750302,2,2,0,0
8911,335,2,5,-0.9943879691748141,0,-0.011777476787093856,2,0,1,0
8912,455,1,4,-0.978428554087307,0,-1.215189414771321,1,1,1,0
8913,556,2,4,-0.26674104755722966,0,-1.1739249375152172,1,0,0,0
8914,469,1,4,0.9635394179130978,1,-0.567821590600418,1,0,1,0
8915,586,1,5,3.819552653833827,0,-1.0185677508058828,1,0,1,1
8916,852,2,8,-0.6155735818144058,1,0.13635272167204834,2,0,0,1
8917,398,2,2,-0.9701893219465311,1,-0.7013127342136245,1,0,0,0
8918,156,1,10,-0.7866021279597296,2,-0.2255715892975572,0,1,0,1
8919,665,1,4,1.123599866223312,2,-0.4445219163399237,2,0,0,0
8920,836,1,1,-0.36892633363390287,0,-0.7752749206783128,1,1,0,0
8921,578,1,4,0.9443462197847438,2,-1.6247172390677176,1,0,0,0
8922,282,1,5,-0.41101455477410953,1,-0.5768980141362854,0,0,0,0
8923,475,2,8,-0.9520581444512908,0,0.6319548315486512,1,0,0,1
8924,276,1,2,-0.03021593629066819,2,-1.530554158278551,1,3,0,0
8925,628,1,2,-0.42595287930407816,1,-0.4724602583054459,0,0,0,0
8926,229,1,1,-0.3203114030224892,1,-0.26308776084560814,2,2,0,0
8927,439,1,8,2.0183321390879865,1,-0.6142260854382526,1,2,1,1
8928,299,1,3,-0.3866431047224374,0,-0.38827699548453687,3,2,0,1
8929,525,1,3,0.6115668562304222,0,0.9390595677688983,2,4,0,0
8930,426,2,3,-0.9461068402392924,0,-1.3413692817319427,0,2,0,0
8931,535,1,4,-0.34464155205350155,1,0.5897846850441909,2,2,0,0
8932,504,2,4,-0.10919707180051134,1,-0.006058046353160022,2,3,1,1
8933,302,1,3,-0.8856393577277176,0,0.4886743041676343,3,1,0,1
8934,625,0,2,-0.6418440022574524,0,0.9852789551925204,2,0,0,0
8935,490,0,2,0.36063901542940696,1,0.32734196522354664,3,0,0,1
8936,302,2,5,-0.8011645220365622,0,-0.06989587595421821,2,1,0,0
8937,948,2,3,-0.8680307819710611,1,0.8158316420390069,2,0,0,0
8938,595,1,9,-0.6461462866170561,0,-0.38278425816129114,1,0,1,1
8939,469,2,6,0.9843285609446694,0,-0.43145277587859887,0,2,0,1
8940,783,0,5,0.45618902212212553,0,0.5281853305406696,2,0,0,0
